NtQueryValueKey,0x0080,0x0080,0x0080,0x0080,0x0080,0x009b,0x009b,0x009b,0x009b,0x009b,0x00b1,0x00b1,0x00b1,0x00b1,0x00b9,0x00b9,0x00b9,0x00b9,0x00b9,0x00fc,0x00fc,0x00fc,0x00fc,0x00fc,0x010a,0x010a,0x0090,0x0093,0x0095,0x0095,0x0096,0x0097,0x0098,0x0098,0x0098,0x0098,0x0098,0x0098,0x0098
NtQueryVirtualMemory,0x0081,0x0081,0x0081,0x0081,0x0081,0x009c,0x009c,0x009c,0x009c,0x009c,0x00b2,0x00b2,0x00b2,0x00b2,0x00ba,0x00ba,0x00ba,0x00ba,0x00ba,0x00fd,0x00fd,0x00fd,0x00fd,0x00fd,0x010b,0x010b,0x008f,0x0092,0x0094,0x0094,0x0095,0x0096,0x0097,0x0097,0x0097,0x0097,0x0097,0x0097,0x0097
NtQueryVolumeInformationFile,0x0082,0x0082,0x0082,0x0082,0x0082,0x009d,0x009d,0x009d,0x009d,0x009d,0x00b3,0x00b3,0x00b3,0x00b3,0x00bb,0x00bb,0x00bb,0x00bb,0x00bb,0x00fe,0x00fe,0x00fe,0x00fe,0x00fe,0x010c,0x010c,0x008e,0x0091,0x0093,0x0093,0x0094,0x0095,0x0096,0x0096,0x0096,0x0096,0x0096,0x0096,0x0096
NtQueryWinStationInformation,0x00d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtQueryWnfStateData,,,,,,,,,,,,,,,,,,,,,,,,,,,0x008c,0x008f,0x0091,0x0091,0x0092,0x0093,0x0094,0x0094,0x0094,0x0094,0x0094,0x0094,0x0094
NtQueryWnfStateNameInformation,,,,,,,,,,,,,,,,,,,,,,,,,,,0x008d,0x0090,0x0092,0x0092,0x0093,0x0094,0x0095,0x0095,0x0095,0x0095,0x0095,0x0095,0x0095
NtQueueApcThread,0x0083,0x0083,0x0083,0x0083,0x0083,0x009e,0x009e,0x009e,0x009e,0x009e,0x00b4,0x00b4,0x00b4,0x00b4,0x00bc,0x00bc,0x00bc,0x00bc,0x00bc,0x00ff,0x00ff,0x00ff,0x00ff,0x00ff,0x010d,0x010d,0x008b,0x008e,0x0090,0x0090,0x0091,0x0091,0x0092,0x0092,0x0092,0x0092,0x0092,0x0092,0x0092
NtQueueApcThreadEx,,,,,,,,,,,,,,,,,,,,,,,,,0x010e,0x010e,0x008a,0x008d,0x008f,0x008f,0x0090,0x0090,0x0091,0x0091,0x0091,0x0091,0x0091,0x0091,0x0091
NtRaiseException,0x0084,0x0084,0x0084,0x0084,0x0084,0x009f,0x009f,0x009f,0x009f,0x009f,0x00b5,0x00b5,0x00b5,0x00b5,0x00bd,0x00bd,0x00bd,0x00bd,0x00bd,0x0100,0x0100,0x0100,0x0100,0x0100,0x010f,0x010f,0x0089,0x008c,0x008e,0x008e,0x008f,0x008f,0x0090,0x0090,0x0090,0x0090,0x0090,0x0090,0x0090
NtRaiseHardError,0x0085,0x0085,0x0085,0x0085,0x0085,0x00a0,0x00a0,0x00a0,0x00a0,0x00a0,0x00b6,0x00b6,0x00b6,0x00b6,0x00be,0x00be,0x00be,0x00be,0x00be,0x0101,0x0101,0x0101,0x0101,0x0101,0x0110,0x0110,0x0088,0x008b,0x008d,0x008d,0x008e,0x008e,0x008f,0x008f,0x008f,0x008f,0x008f,0x008f,0x008f
NtReadFile,0x0086,0x0086,0x0086,0x0086,0x0086,0x00a1,0x00a1,0x00a1,0x00a1,0x00a1,0x00b7,0x00b7,0x00b7,0x00b7,0x00bf,0x00bf,0x00bf,0x00bf,0x00bf,0x0102,0x0102,0x0102,0x0102,0x0102,0x0111,0x0111,0x0087,0x008a,0x008c,0x008c,0x008d,0x008d,0x008e,0x008e,0x008e,0x008e,0x008e,0x008e,0x008e
NtReadFileScatter,0x0087,0x0087,0x0087,0x0087,0x0087,0x00a2,0x00a2,0x00a2,0x00a2,0x00a2,0x00b8,0x00b8,0x00b8,0x00b8,0x00c0,0x00c0,0x00c0,0x00c0,0x00c0,0x0103,0x0103,0x0103,0x0103,0x0103,0x0112,0x0112,0x0086,0x0089,0x008b,0x008b,0x008c,0x008c,0x008d,0x008d,0x008d,0x008d,0x008d,0x008d,0x008d
NtReadOnlyEnlistment,,,,,,,,,,,,,,,,,,,,0x0058,0x0058,0x0058,0x0058,0x0058,0x0113,0x0113,0x0085,0x0088,0x008a,0x008a,0x008b,0x008b,0x008c,0x008c,0x008c,0x008c,0x008c,0x008c,0x008c
NtReadRequestData,0x0088,0x0088,0x0088,0x0088,0x0088,0x00a3,0x00a3,0x00a3,0x00a3,0x00a3,0x00b9,0x00b9,0x00b9,0x00b9,0x00c1,0x00c1,0x00c1,0x00c1,0x00c1,0x0104,0x0104,0x0104,0x0104,0x0104,0x0114,0x0114,0x0084,0x0087,0x0089,0x0089,0x008a,0x008a,0x008b,0x008b,0x008b,0x008b,0x008b,0x008b,0x008b
NtReadVirtualMemory,0x0089,0x0089,0x0089,0x0089,0x0089,0x00a4,0x00a4,0x00a4,0x00a4,0x00a4,0x00ba,0x00ba,0x00ba,0x00ba,0x00c2,0x00c2,0x00c2,0x00c2,0x00c2,0x0105,0x0105,0x0105,0x0105,0x0105,0x0115,0x0115,0x0083,0x0086,0x0088,0x0088,0x0089,0x0089,0x008a,0x008a,0x008a,0x008a,0x008a,0x008a,0x008a
NtRecoverEnlistment,,,,,,,,,,,,,,,,,,,,0x0067,0x0068,0x0068,0x0068,0x0068,0x0116,0x0116,0x0082,0x0085,0x0087,0x0087,0x0088,0x0088,0x0089,0x0089,0x0089,0x0089,0x0089,0x0089,0x0089
NtRecoverResourceManager,,,,,,,,,,,,,,,,,,,,0x0068,0x0069,0x0069,0x0069,0x0069,0x0117,0x0117,0x0081,0x0084,0x0086,0x0086,0x0087,0x0087,0x0088,0x0088,0x0088,0x0088,0x0088,0x0088,0x0088
NtRecoverTransactionManager,,,,,,,,,,,,,,,,,,,,0x0069,0x006a,0x006a,0x006a,0x006a,0x0118,0x0118,0x0080,0x0083,0x0085,0x0085,0x0086,0x0086,0x0087,0x0087,0x0087,0x0087,0x0087,0x0087,0x0087
NtRegisterProtocolAddressInformation,,,,,,,,,,,,,,,,,,,,0x0178,0x0174,0x0174,0x0174,0x0174,0x0119,0x0119,0x007f,0x0082,0x0084,0x0084,0x0085,0x0085,0x0086,0x0086,0x0086,0x0086,0x0086,0x0086,0x0086
NtRegisterThreadTerminatePort,0x008a,0x008a,0x008a,0x008a,0x008a,0x00a5,0x00a5,0x00a5,0x00a5,0x00a5,0x00bb,0x00bb,0x00bb,0x00bb,0x00c3,0x00c3,0x00c3,0x00c3,0x00c3,0x0106,0x0106,0x0106,0x0106,0x0106,0x011a,0x011a,0x007e,0x0081,0x0083,0x0083,0x0084,0x0084,0x0085,0x0085,0x0085,0x0085,0x0085,0x0085,0x0085
NtReleaseCMFViewOwnership,,,,,,,,,,,,,,,,,,,,0x018d,0x0186,0x0186,0x0186,0x0186,,,,,,,,,,,,,,,
NtReleaseKeyedEvent,,,,,,,,,,,0x0119,0x0119,0x0119,0x0119,0x0123,0x0123,0x0123,0x0123,0x0123,0x016e,0x016a,0x016a,0x016a,0x016a,0x011b,0x011b,0x007d,0x0080,0x0082,0x0082,0x0083,0x0083,0x0084,0x0084,0x0084,0x0084,0x0084,0x0084,0x0084
NtReleaseMutant,0x008b,0x008b,0x008b,0x008b,0x008b,0x00a6,0x00a6,0x00a6,0x00a6,0x00a6,0x00bc,0x00bc,0x00bc,0x00bc,0x00c4,0x00c4,0x00c4,0x00c4,0x00c4,0x0107,0x0107,0x0107,0x0107,0x0107,0x011c,0x011c,0x007c,0x007f,0x0081,0x0081,0x0082,0x0082,0x0083,0x0083,0x0083,0x0083,0x0083,0x0083,0x0083
NtReleaseSemaphore,0x008c,0x008c,0x008c,0x008c,0x008c,0x00a7,0x00a7,0x00a7,0x00a7,0x00a7,0x00bd,0x00bd,0x00bd,0x00bd,0x00c5,0x00c5,0x00c5,0x00c5,0x00c5,0x0108,0x0108,0x0108,0x0108,0x0108,0x011d,0x011d,0x007b,0x007e,0x0080,0x0080,0x0081,0x0081,0x0082,0x0082,0x0082,0x0082,0x0082,0x0082,0x0082
NtReleaseWorkerFactoryWorker,,,,,,,,,,,,,,,,,,,,0x017e,0x0178,0x0178,0x0178,0x0178,0x011e,0x011e,0x007a,0x007d,0x007f,0x007f,0x0080,0x0080,0x0081,0x0081,0x0081,0x0081,0x0081,0x0081,0x0081
NtRemoveIoCompletion,0x008d,0x008d,0x008d,0x008d,0x008d,0x00a8,0x00a8,0x00a8,0x00a8,0x00a8,0x00be,0x00be,0x00be,0x00be,0x00c6,0x00c6,0x00c6,0x00c6,0x00c6,0x0109,0x0109,0x0109,0x0109,0x0109,0x011f,0x011f,0x0079,0x007c,0x007e,0x007e,0x007f,0x007f,0x0080,0x0080,0x0080,0x0080,0x0080,0x0080,0x0080
NtRemoveIoCompletionEx,,,,,,,,,,,,,,,,,,,,0x0177,0x0173,0x0173,0x0173,0x0173,0x0120,0x0120,0x0078,0x007b,0x007d,0x007d,0x007e,0x007e,0x007f,0x007f,0x007f,0x007f,0x007f,0x007f,0x007f
NtRemoveProcessDebug,,,,,,,,,,,0x00bf,0x00bf,0x00bf,0x00bf,0x00c7,0x00c7,0x00c7,0x00c7,0x00c7,0x010a,0x010a,0x010a,0x010a,0x010a,0x0121,0x0121,0x0077,0x007a,0x007c,0x007c,0x007d,0x007d,0x007e,0x007e,0x007e,0x007e,0x007e,0x007e,0x007e
NtRenameKey,,,,,,,,,,,0x00c0,0x00c0,0x00c0,0x00c0,0x00c8,0x00c8,0x00c8,0x00c8,0x00c8,0x010b,0x010b,0x010b,0x010b,0x010b,0x0122,0x0122,0x0076,0x0079,0x007b,0x007b,0x007c,0x007c,0x007d,0x007d,0x007d,0x007d,0x007d,0x007d,0x007d
NtRenameTransactionManager,,,,,,,,,,,,,,,,,,,,,0x0066,0x0066,0x0066,0x0066,0x0123,0x0123,0x0075,0x0078,0x007a,0x007a,0x007b,0x007b,0x007c,0x007c,0x007c,0x007c,0x007c,0x007c,0x007c
NtReplaceKey,0x008e,0x008e,0x008e,0x008e,0x008e,0x00a9,0x00a9,0x00a9,0x00a9,0x00a9,0x00c1,0x00c1,0x00c1,0x00c1,0x00c9,0x00c9,0x00c9,0x00c9,0x00c9,0x010c,0x010c,0x010c,0x010c,0x010c,0x0124,0x0124,0x0074,0x0077,0x0079,0x0079,0x007a,0x007a,0x007b,0x007b,0x007b,0x007b,0x007b,0x007b,0x007b
NtReplacePartitionUnit,,,,,,,,,,,,,,,,,,,,,0x010d,0x010d,0x010d,0x010d,0x0125,0x0125,0x0073,0x0076,0x0078,0x0078,0x0079,0x0079,0x007a,0x007a,0x007a,0x007a,0x007a,0x007a,0x007a
NtReplyPort,0x008f,0x008f,0x008f,0x008f,0x008f,0x00aa,0x00aa,0x00aa,0x00aa,0x00aa,0x00c2,0x00c2,0x00c2,0x00c2,0x00ca,0x00ca,0x00ca,0x00ca,0x00ca,0x010d,0x010e,0x010e,0x010e,0x010e,0x0126,0x0126,0x0072,0x0075,0x0077,0x0077,0x0078,0x0078,0x0079,0x0079,0x0079,0x0079,0x0079,0x0079,0x0079
NtReplyWaitReceivePort,0x0090,0x0090,0x0090,0x0090,0x0090,0x00ab,0x00ab,0x00ab,0x00ab,0x00ab,0x00c3,0x00c3,0x00c3,0x00c3,0x00cb,0x00cb,0x00cb,0x00cb,0x00cb,0x010e,0x010f,0x010f,0x010f,0x010f,0x0127,0x0127,0x0071,0x0074,0x0076,0x0076,0x0077,0x0077,0x0078,0x0078,0x0078,0x0078,0x0078,0x0078,0x0078
NtReplyWaitReceivePortEx,,,,,,0x00ac,0x00ac,0x00ac,0x00ac,0x00ac,0x00c4,0x00c4,0x00c4,0x00c4,0x00cc,0x00cc,0x00cc,0x00cc,0x00cc,0x010f,0x0110,0x0110,0x0110,0x0110,0x0128,0x0128,0x0070,0x0073,0x0075,0x0075,0x0076,0x0076,0x0077,0x0077,0x0077,0x0077,0x0077,0x0077,0x0077
NtReplyWaitReplyPort,0x0091,0x0091,0x0091,0x0091,0x0091,0x00ad,0x00ad,0x00ad,0x00ad,0x00ad,0x00c5,0x00c5,0x00c5,0x00c5,0x00cd,0x00cd,0x00cd,0x00cd,0x00cd,0x0110,0x0111,0x0111,0x0111,0x0111,0x0129,0x0129,0x006f,0x0072,0x0074,0x0074,0x0075,0x0075,0x0076,0x0076,0x0076,0x0076,0x0076,0x0076,0x0076
NtReplyWaitSendChannel,0x00d0,0x00d0,0x00cf,0x00cf,0x00cf,0x00f4,0x00f4,0x00f4,0x00f4,0x00f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtRequestDeviceWakeup,,,,,,0x00ae,0x00ae,0x00ae,0x00ae,0x00ae,0x00c6,0x00c6,0x00c6,0x00c6,0x00ce,0x00ce,0x00ce,0x00ce,0x00ce,0x0111,0x0112,0x0112,0x0112,0x0112,,,,,,,,,,,,,,,
NtRequestPort,0x0092,0x0092,0x0092,0x0092,0x0092,0x00af,0x00af,0x00af,0x00af,0x00af,0x00c7,0x00c7,0x00c7,0x00c7,0x00cf,0x00cf,0x00cf,0x00cf,0x00cf,0x0112,0x0113,0x0113,0x0113,0x0113,0x012a,0x012a,0x006e,0x0071,0x0073,0x0073,0x0074,0x0074,0x0075,0x0075,0x0075,0x0075,0x0075,0x0075,0x0075
NtRequestWaitReplyPort,0x0093,0x0093,0x0093,0x0093,0x0093,0x00b0,0x00b0,0x00b0,0x00b0,0x00b0,0x00c8,0x00c8,0x00c8,0x00c8,0x00d0,0x00d0,0x00d0,0x00d0,0x00d0,0x0113,0x0114,0x0114,0x0114,0x0114,0x012b,0x012b,0x006d,0x0070,0x0072,0x0072,0x0073,0x0073,0x0074,0x0074,0x0074,0x0074,0x0074,0x0074,0x0074
NtRequestWakeupLatency,,,,,,0x00b1,0x00b1,0x00b1,0x00b1,0x00b1,0x00c9,0x00c9,0x00c9,0x00c9,0x00d1,0x00d1,0x00d1,0x00d1,0x00d1,0x0114,0x0115,0x0115,0x0115,0x0115,,,,,,,,,,,,,,,
NtResetEvent,0x0094,0x0094,0x0094,0x0094,0x0094,0x00b2,0x00b2,0x00b2,0x00b2,0x00b2,0x00ca,0x00ca,0x00ca,0x00ca,0x00d2,0x00d2,0x00d2,0x00d2,0x00d2,0x0115,0x0116,0x0116,0x0116,0x0116,0x012c,0x012c,0x006c,0x006f,0x0071,0x0071,0x0072,0x0072,0x0073,0x0073,0x0073,0x0073,0x0073,0x0073,0x0073
NtResetWriteWatch,,,,,,0x00b3,0x00b3,0x00b3,0x00b3,0x00b3,0x00cb,0x00cb,0x00cb,0x00cb,0x00d3,0x00d3,0x00d3,0x00d3,0x00d3,0x0116,0x0117,0x0117,0x0117,0x0117,0x012d,0x012d,0x006b,0x006e,0x0070,0x0070,0x0071,0x0071,0x0072,0x0072,0x0072,0x0072,0x0072,0x0072,0x0072
NtRestoreKey,0x0095,0x0095,0x0095,0x0095,0x0095,0x00b4,0x00b4,0x00b4,0x00b4,0x00b4,0x00cc,0x00cc,0x00cc,0x00cc,0x00d4,0x00d4,0x00d4,0x00d4,0x00d4,0x0117,0x0118,0x0118,0x0118,0x0118,0x012e,0x012e,0x006a,0x006d,0x006f,0x006f,0x0070,0x0070,0x0071,0x0071,0x0071,0x0071,0x0071,0x0071,0x0071
NtResumeProcess,,,,,,,,,,,0x00cd,0x00cd,0x00cd,0x00cd,0x00d5,0x00d5,0x00d5,0x00d5,0x00d5,0x0118,0x0119,0x0119,0x0119,0x0119,0x012f,0x012f,0x0069,0x006c,0x006e,0x006e,0x006f,0x006f,0x0070,0x0070,0x0070,0x0070,0x0070,0x0070,0x0070
NtResumeThread,0x0096,0x0096,0x0096,0x0096,0x0096,0x00b5,0x00b5,0x00b5,0x00b5,0x00b5,0x00ce,0x00ce,0x00ce,0x00ce,0x00d6,0x00d6,0x00d6,0x00d6,0x00d6,0x0119,0x011a,0x011a,0x011a,0x011a,0x0130,0x0130,0x0068,0x006b,0x006d,0x006d,0x006e,0x006e,0x006f,0x006f,0x006f,0x006f,0x006f,0x006f,0x006f
NtRevertContainerImpersonation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x006c,0x006c,0x006d,0x006d,0x006e,0x006e,0x006e,0x006e,0x006e,0x006e,0x006e
NtRollbackComplete,,,,,,,,,,,,,,,,,,,,0x0059,0x0059,0x0059,0x0059,0x0059,0x0131,0x0131,0x0067,0x006a,0x006b,0x006b,0x006c,0x006c,0x006d,0x006d,0x006d,0x006d,0x006d,0x006d,0x006d
NtRollbackEnlistment,,,,,,,,,,,,,,,,,,,,0x005a,0x005a,0x005a,0x005a,0x005a,0x0132,0x0132,0x0066,0x0069,0x006a,0x006a,0x006b,0x006b,0x006c,0x006c,0x006c,0x006c,0x006c,0x006c,0x006c
NtRollbackRegistryTransaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x01c1,0x01c7,0x01cb,0x01cb,0x01cb,0x01cb,0x01cb,0x01cd,0x01cd
NtRollbackSavepointTransaction,,,,,,,,,,,,,,,,,,,,0x011f,,,,,,,,,,,,,,,,,,,
NtRollbackTransaction,,,,,,,,,,,,,,,,,,,,0x005c,0x005c,0x005c,0x005c,0x005c,0x0133,0x0133,0x0065,0x0068,0x0069,0x0069,0x006a,0x006a,0x006b,0x006b,0x006b,0x006b,0x006b,0x006b,0x006b
NtRollforwardTransactionManager,,,,,,,,,,,,,,,,,,,,0x0066,0x0067,0x0067,0x0067,0x0067,0x0134,0x0134,0x0064,0x0067,0x0068,0x0068,0x0069,0x0069,0x006a,0x006a,0x006a,0x006a,0x006a,0x006a,0x006a
NtSaveKey,0x0097,0x0097,0x0097,0x0097,0x0097,0x00b6,0x00b6,0x00b6,0x00b6,0x00b6,0x00cf,0x00cf,0x00cf,0x00cf,0x00d7,0x00d7,0x00d7,0x00d7,0x00d7,0x011a,0x011b,0x011b,0x011b,0x011b,0x0135,0x0135,0x0063,0x0066,0x0067,0x0067,0x0068,0x0068,0x0069,0x0069,0x0069,0x0069,0x0069,0x0069,0x0069
NtSaveKeyEx,,,,,,,,,,,0x00d0,0x00d0,0x00d0,0x00d0,0x00d8,0x00d8,0x00d8,0x00d8,0x00d8,0x011b,0x011c,0x011c,0x011c,0x011c,0x0136,0x0136,0x0062,0x0065,0x0066,0x0066,0x0067,0x0067,0x0068,0x0068,0x0068,0x0068,0x0068,0x0068,0x0068
NtSaveMergedKeys,,,,,,0x00b7,0x00b7,0x00b7,0x00b7,0x00b7,0x00d1,0x00d1,0x00d1,0x00d1,0x00d9,0x00d9,0x00d9,0x00d9,0x00d9,0x011c,0x011d,0x011d,0x011d,0x011d,0x0137,0x0137,0x0061,0x0064,0x0065,0x0065,0x0066,0x0066,0x0067,0x0067,0x0067,0x0067,0x0067,0x0067,0x0067
NtSavepointComplete,,,,,,,,,,,,,,,,,,,,0x0121,,,,,,,,,,,,,,,,,,,
NtSavepointTransaction,,,,,,,,,,,,,,,,,,,,0x0120,,,,,,,,,,,,,,,,,,,
NtSecureConnectPort,,,,,,0x00b8,0x00b8,0x00b8,0x00b8,0x00b8,0x00d2,0x00d2,0x00d2,0x00d2,0x00da,0x00da,0x00da,0x00da,0x00da,0x0122,0x011e,0x011e,0x011e,0x011e,0x0138,0x0138,0x0060,0x0063,0x0064,0x0064,0x0065,0x0065,0x0066,0x0066,0x0066,0x0066,0x0066,0x0066,0x0066
NtSendWaitReplyChannel,0x00d1,0x00d1,0x00d0,0x00d0,0x00d0,0x00f5,0x00f5,0x00f5,0x00f5,0x00f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtSerializeBoot,,,,,,,,,,,,,,,,,,,,,,,,,0x0139,0x0139,0x005f,0x0062,0x0063,0x0063,0x0064,0x0064,0x0065,0x0065,0x0065,0x0065,0x0065,0x0065,0x0065
NtSetBootEntryOrder,,,,,,,,,,,0x00d3,0x00d3,0x00d3,0x00d3,0x00db,0x00db,0x00db,0x00db,0x00db,0x0123,0x011f,0x011f,0x011f,0x011f,0x013a,0x013a,0x005e,0x0061,0x0062,0x0062,0x0063,0x0063,0x0064,0x0064,0x0064,0x0064,0x0064,0x0064,0x0064
NtSetBootOptions,,,,,,,,,,,0x00d4,0x00d4,0x00d4,0x00d4,0x00dc,0x00dc,0x00dc,0x00dc,0x00dc,0x0124,0x0120,0x0120,0x0120,0x0120,0x013b,0x013b,0x005d,0x0060,0x0061,0x0061,0x0062,0x0062,0x0063,0x0063,0x0063,0x0063,0x0063,0x0063,0x0063
NtSetCachedSigningLevel,,,,,,,,,,,,,,,,,,,,,,,,,,,0x005c,0x005f,0x0060,0x0060,0x0061,0x0061,0x0062,0x0062,0x0062,0x0062,0x0062,0x0062,0x0062
NtSetCachedSigningLevel2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0060,0x0060,0x0061,0x0061,0x0061,0x0061,0x0061,0x0061,0x0061
NtSetContextChannel,0x00d2,0x00d2,0x00d1,0x00d1,0x00d1,0x00f6,0x00f6,0x00f6,0x00f6,0x00f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtSetContextThread,0x0099,0x0099,0x0099,0x0099,0x0099,0x00ba,0x00ba,0x00ba,0x00ba,0x00ba,0x00d5,0x00d5,0x00d5,0x00d5,0x00dd,0x00dd,0x00dd,0x00dd,0x00dd,0x0125,0x0121,0x0121,0x0121,0x0121,0x013c,0x013c,0x005b,0x005e,0x005f,0x005f,0x005f,0x005f,0x0060,0x0060,0x0060,0x0060,0x0060,0x0060,0x0060
NtSetDebugFilterState,,,,,,,,,,,0x00d6,0x00d6,0x00d6,0x00d6,0x00de,0x00de,0x00de,0x00de,0x00de,0x0126,0x0122,0x0122,0x0122,0x0122,0x013d,0x013d,0x005a,0x005d,0x005e,0x005e,0x005e,0x005e,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f,0x005f
NtSetDefaultHardErrorPort,0x009a,0x009a,0x009a,0x009a,0x009a,0x00bb,0x00bb,0x00bb,0x00bb,0x00bb,0x00d7,0x00d7,0x00d7,0x00d7,0x00df,0x00df,0x00df,0x00df,0x00df,0x0127,0x0123,0x0123,0x0123,0x0123,0x013e,0x013e,0x0059,0x005c,0x005d,0x005d,0x005d,0x005d,0x005e,0x005e,0x005e,0x005e,0x005e,0x005e,0x005e
NtSetDefaultLocale,0x009b,0x009b,0x009b,0x009b,0x009b,0x00bc,0x00bc,0x00bc,0x00bc,0x00bc,0x00d8,0x00d8,0x00d8,0x00d8,0x00e0,0x00e0,0x00e0,0x00e0,0x00e0,0x0128,0x0124,0x0124,0x0124,0x0124,0x013f,0x013f,0x0058,0x005b,0x005c,0x005c,0x005c,0x005c,0x005d,0x005d,0x005d,0x005d,0x005d,0x005d,0x005d
NtSetDefaultUILanguage,,,,,,0x00bd,0x00bd,0x00bd,0x00bd,0x00bd,0x00d9,0x00d9,0x00d9,0x00d9,0x00e1,0x00e1,0x00e1,0x00e1,0x00e1,0x0129,0x0125,0x0125,0x0125,0x0125,0x0140,0x0140,0x0057,0x005a,0x005b,0x005b,0x005b,0x005b,0x005c,0x005c,0x005c,0x005c,0x005c,0x005c,0x005c
NtSetDriverEntryOrder,,,,,,,,,,,,,,,0x00e2,0x00e2,0x00e2,0x00e2,0x00e2,0x012a,0x0126,0x0126,0x0126,0x0126,0x0141,0x0141,0x0056,0x0059,0x005a,0x005a,0x005a,0x005a,0x005b,0x005b,0x005b,0x005b,0x005b,0x005b,0x005b
NtSetEaFile,0x009c,0x009c,0x009c,0x009c,0x009c,0x00be,0x00be,0x00be,0x00be,0x00be,0x00da,0x00da,0x00da,0x00da,0x00e3,0x00e3,0x00e3,0x00e3,0x00e3,0x012b,0x0127,0x0127,0x0127,0x0127,0x0142,0x0142,0x0055,0x0058,0x0059,0x0059,0x0059,0x0059,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a,0x005a
NtSetEvent,0x009d,0x009d,0x009d,0x009d,0x009d,0x00bf,0x00bf,0x00bf,0x00bf,0x00bf,0x00db,0x00db,0x00db,0x00db,0x00e4,0x00e4,0x00e4,0x00e4,0x00e4,0x012c,0x0128,0x0128,0x0128,0x0128,0x0143,0x0143,0x0054,0x0057,0x0058,0x0058,0x0058,0x0058,0x0059,0x0059,0x0059,0x0059,0x0059,0x0059,0x0059
NtSetEventBoostPriority,,,,,,,,,,,0x00dc,0x00dc,0x00dc,0x00dc,0x00e5,0x00e5,0x00e5,0x00e5,0x00e5,0x012d,0x0129,0x0129,0x0129,0x0129,0x0144,0x0144,0x0053,0x0056,0x0057,0x0057,0x0057,0x0057,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058,0x0058
NtSetHighEventPair,0x009e,0x009e,0x009e,0x009e,0x009e,0x00c0,0x00c0,0x00c0,0x00c0,0x00c0,0x00dd,0x00dd,0x00dd,0x00dd,0x00e6,0x00e6,0x00e6,0x00e6,0x00e6,0x012e,0x012a,0x012a,0x012a,0x012a,0x0145,0x0145,0x0052,0x0055,0x0056,0x0056,0x0056,0x0056,0x0057,0x0057,0x0057,0x0057,0x0057,0x0057,0x0057
NtSetHighWaitLowEventPair,0x009f,0x009f,0x009f,0x009f,0x009f,0x00c1,0x00c1,0x00c1,0x00c1,0x00c1,0x00de,0x00de,0x00de,0x00de,0x00e7,0x00e7,0x00e7,0x00e7,0x00e7,0x012f,0x012b,0x012b,0x012b,0x012b,0x0146,0x0146,0x0051,0x0054,0x0055,0x0055,0x0055,0x0055,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056,0x0056
NtSetHighWaitLowThread,0x00a0,0x00a0,0x00a0,0x00a0,0x00a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtSetIRTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0040,0x0041,0x0042,0x0042,0x0042,0x0042,0x0043,0x0043,0x0043,0x0043,0x0043,0x0043,0x0043
NtSetInformationDebugObject,,,,,,,,,,,0x00df,0x00df,0x00df,0x00df,0x00e8,0x00e8,0x00e8,0x00e8,0x00e8,0x0130,0x012c,0x012c,0x012c,0x012c,0x0147,0x0147,0x0050,0x0053,0x0054,0x0054,0x0054,0x0054,0x0055,0x0055,0x0055,0x0055,0x0055,0x0055,0x0055
NtSetInformationEnlistment,,,,,,,,,,,,,,,,,,,,0x0070,0x0071,0x0071,0x0071,0x0071,0x0148,0x0148,0x004f,0x0052,0x0053,0x0053,0x0053,0x0053,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054,0x0054
NtSetInformationFile,0x00a1,0x00a1,0x00a1,0x00a1,0x00a1,0x00c2,0x00c2,0x00c2,0x00c2,0x00c2,0x00e0,0x00e0,0x00e0,0x00e0,0x00e9,0x00e9,0x00e9,0x00e9,0x00e9,0x0131,0x012d,0x012d,0x012d,0x012d,0x0149,0x0149,0x004e,0x0051,0x0052,0x0052,0x0052,0x0052,0x0053,0x0053,0x0053,0x0053,0x0053,0x0053,0x0053
NtSetInformationJobObject,,,,,,0x00c3,0x00c3,0x00c3,0x00c3,0x00c3,0x00e1,0x00e1,0x00e1,0x00e1,0x00ea,0x00ea,0x00ea,0x00ea,0x00ea,0x0132,0x012e,0x012e,0x012e,0x012e,0x014a,0x014a,0x004d,0x0050,0x0051,0x0051,0x0051,0x0051,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052,0x0052
